Feature,Normalized.Dispersion
ENSMUSG00000038712,-1.4298840542810707
ENSMUSG00000015702,0.5170782323698226
ENSMUSG00000093424,-0.6926192667392914
ENSMUSG00000015714,0.11681051172114076
ENSMUSG00000015697,0.2328509522161247
ENSMUSG00000015522,-0.8160669183889231
ENSMUSG00000028111,-0.36675948029228916
ENSMUSG00000038642,25.208177046815777
ENSMUSG00000028109,NaN
ENSMUSG00000046519,-0.731951743041462
ENSMUSG00000038619,-0.22189235461678813
ENSMUSG00000038612,0.4038032581305519
ENSMUSG00000015850,-0.6209674278784766
ENSMUSG00000028108,8.949070804176449
ENSMUSG00000028107,1.4428596551815736
ENSMUSG00000028106,-0.06687553389243373
ENSMUSG00000015748,-0.5101115671461777
ENSMUSG00000097189,-1.535797929520536
ENSMUSG00000054312,-1.7498204178972023
ENSMUSG00000080727,-0.2979000772355533
ENSMUSG00000038550,-0.10725325594127709
ENSMUSG00000038543,33.53908287039646
ENSMUSG00000015750,0.12936996771034928
ENSMUSG00000038526,7.41892657318054
ENSMUSG00000015749,3.118843251204521
ENSMUSG00000015745,-0.1854595473271468
ENSMUSG00000015747,0.5531031461612719
ENSMUSG00000038495,0.013000612419276896
ENSMUSG00000045934,-0.29872144203061946
ENSMUSG00000097204,-0.9592562140236093
ENSMUSG00000068856,-1.2443948290529312
ENSMUSG00000038486,-0.28048788685157844
ENSMUSG00000015943,-0.9312361277109197
ENSMUSG00000086556,NaN
ENSMUSG00000063689,0.026052279120067107
ENSMUSG00000068855,-0.8031236661745722
ENSMUSG00000068854,-0.15933296966890959
ENSMUSG00000081058,-0.950547698494464
ENSMUSG00000093577,-0.2680950493773041
ENSMUSG00000093553,2.5246594010076033
ENSMUSG00000064220,-0.5138515117224899
ENSMUSG00000093769,1.1357506151535541
ENSMUSG00000093507,NaN
ENSMUSG00000091405,-0.23649805444966165
ENSMUSG00000093656,-0.6158047247382065
ENSMUSG00000074403,2.001312000122587
ENSMUSG00000050936,2.0329475610741046
ENSMUSG00000105827,-0.5112623755294967
ENSMUSG00000015947,8.836208539928165
ENSMUSG00000046317,NaN
ENSMUSG00000038403,NaN
ENSMUSG00000074398,0.6561529145822156
ENSMUSG00000038393,6.506206725327439
ENSMUSG00000028104,-1.7155768839764494
ENSMUSG00000049097,-1.4057475248790758
ENSMUSG00000049288,-0.8036159506082654
ENSMUSG00000038374,-1.5169665625736728
ENSMUSG00000028102,1.16686270139018
ENSMUSG00000090210,-0.432843477368173
ENSMUSG00000038354,-0.3417671081762751
ENSMUSG00000028101,-0.912534187038264
ENSMUSG00000028100,-1.0405377281575166
ENSMUSG00000028099,-1.2695014738689199
ENSMUSG00000028098,1.7652857057846842
ENSMUSG00000038304,0.6240197272501754
ENSMUSG00000038298,-0.43126265052478296
ENSMUSG00000028096,-1.1047512487413582
ENSMUSG00000057123,-1.0761332036387243
ENSMUSG00000104766,NaN
ENSMUSG00000028093,2.9630102216659084
ENSMUSG00000038256,0.5245551188537355
ENSMUSG00000028089,-0.9007846419168785
ENSMUSG00000028088,1.0036694091994218
ENSMUSG00000038205,-0.38189212269387973
ENSMUSG00000038170,8.409813213040174
ENSMUSG00000105245,-0.17824532392781364
ENSMUSG00000027879,0.36258051150930126
ENSMUSG00000074388,-0.3092388685030174
ENSMUSG00000027878,12.186084757554935
ENSMUSG00000043468,NaN
ENSMUSG00000027876,NaN
ENSMUSG00000027875,6.695381286728585
ENSMUSG00000105909,NaN
ENSMUSG00000053398,20.650030753429178
ENSMUSG00000050064,0.7084932711021554
ENSMUSG00000090817,NaN
ENSMUSG00000106107,-0.21082039178026066
ENSMUSG00000095388,-0.8149472295919787
ENSMUSG00000063730,-1.3588842750333523
ENSMUSG00000062410,-0.35452838779886153
ENSMUSG00000027869,NaN
ENSMUSG00000085121,NaN
ENSMUSG00000004233,0.3977000269983187
ENSMUSG00000105472,-1.1268629323305022
ENSMUSG00000106197,-2.0364400668385367
ENSMUSG00000027868,-0.3695027673343764
ENSMUSG00000027867,0.6328593967739921
ENSMUSG00000085244,NaN
ENSMUSG00000033285,0.7754404676185955
ENSMUSG00000027865,-1.0615330181472864
ENSMUSG00000044468,5.1407012865949095
ENSMUSG00000053957,-0.6972211189326736
ENSMUSG00000008763,0.1353771941986972
ENSMUSG00000105824,-0.7684538023189902
ENSMUSG00000105137,-0.4009470141334612
ENSMUSG00000105561,-1.001429388062194
ENSMUSG00000106184,0.536848569040035
ENSMUSG00000106227,NaN
ENSMUSG00000051076,NaN
ENSMUSG00000033233,1.0563297585374738
ENSMUSG00000033222,-0.5657114512188993
ENSMUSG00000086564,8.461273033070208
ENSMUSG00000027864,1.8749414602790513
ENSMUSG00000105717,6.156964485476637
ENSMUSG00000027863,NaN
ENSMUSG00000042035,-0.36103043957571956
ENSMUSG00000104639,-1.2674734158206131
ENSMUSG00000105611,-1.4257175557599044
ENSMUSG00000106137,NaN
ENSMUSG00000033161,3.547721632474366
ENSMUSG00000104737,-0.9431724420654763
ENSMUSG00000104693,4.431786187708533
ENSMUSG00000044313,21.727909626400145
ENSMUSG00000033147,2.678064580214782
ENSMUSG00000048540,8.618427941687393
ENSMUSG00000106296,NaN
ENSMUSG00000027860,4.361691986232668
ENSMUSG00000105891,NaN
ENSMUSG00000027859,2.158668228125044
ENSMUSG00000106121,2.3311145380320313
ENSMUSG00000086745,-0.7474777839523448
ENSMUSG00000027858,-0.21371470487910263
ENSMUSG00000027857,NaN
ENSMUSG00000027854,-1.185368628974494
ENSMUSG00000068823,-0.8287442405336198
ENSMUSG00000027852,0.530546327146503
ENSMUSG00000104671,-1.4407631476663385
ENSMUSG00000070385,1.5682794951623762
ENSMUSG00000105731,NaN
ENSMUSG00000007379,-1.0555735595495506
ENSMUSG00000005687,-1.6196244514148095
ENSMUSG00000033014,-0.18799539737976229
ENSMUSG00000104925,-1.1968604351141077
ENSMUSG00000027849,3.412098306693862
ENSMUSG00000104764,1.8124515096174287
ENSMUSG00000087119,NaN
ENSMUSG00000027848,6.4634018670808135
ENSMUSG00000078620,NaN
ENSMUSG00000008730,1.8297240142553177
ENSMUSG00000105229,-0.5617665994532112
ENSMUSG00000085754,-1.0615983583706015
ENSMUSG00000104874,-0.15118362748196962
ENSMUSG00000027845,-1.0671811621851999
ENSMUSG00000032952,0.2229039508625691
ENSMUSG00000044165,-0.6720224326704198
ENSMUSG00000027843,NaN
ENSMUSG00000044098,-0.8955400662917772
ENSMUSG00000089998,-0.9040154489374481
ENSMUSG00000058388,-0.20679674746958082
ENSMUSG00000052539,2.056993614687791
ENSMUSG00000104721,0.9601982709720621
ENSMUSG00000106371,-0.9183912124919157
ENSMUSG00000105148,-1.5947984454441564
ENSMUSG00000105083,-0.15027208527599237
ENSMUSG00000106443,-1.214297510501278
ENSMUSG00000104583,-0.8902014722479198
ENSMUSG00000105846,1.7402777919393464
ENSMUSG00000106063,-0.5585650257569333
ENSMUSG00000106432,-1.3347319977607568
ENSMUSG00000105933,-1.4640811285875144
ENSMUSG00000105818,0.7209336610754672
ENSMUSG00000022187,NaN
ENSMUSG00000032913,0.14533966072910873
ENSMUSG00000105304,-1.0292045846385778
ENSMUSG00000104973,-1.090632215824371
ENSMUSG00000105659,0.7768793089256283
ENSMUSG00000032902,0.26978045254960253
ENSMUSG00000105199,-0.08742538930428076
ENSMUSG00000055865,NaN
ENSMUSG00000002228,26.21848398031495
ENSMUSG00000002233,8.799627848610982
ENSMUSG00000002227,3.7100868045474735
ENSMUSG00000070372,-0.7795760986450628
ENSMUSG00000106251,-1.1739577841465658
ENSMUSG00000105655,-1.1599328590523905
ENSMUSG00000045576,-0.5785095788319743
ENSMUSG00000027840,0.1870777559029229
ENSMUSG00000062127,0.07463886999812794
ENSMUSG00000074346,-0.7758275120321103
ENSMUSG00000040896,5.801066967391662
ENSMUSG00000105753,-1.0537822254833935
ENSMUSG00000027905,1.187034230648647
ENSMUSG00000048458,0.30241335945965786
ENSMUSG00000106317,-0.9209198144044014
ENSMUSG00000068798,-0.2087533988733182
ENSMUSG00000105677,-1.3502538299583717
ENSMUSG00000105842,9.677297863796179
ENSMUSG00000106341,-1.1769860602053828
ENSMUSG00000104910,1.2647226271543648
ENSMUSG00000000562,2.823428818146671
ENSMUSG00000074344,NaN
ENSMUSG00000074342,0.9102292462850824
ENSMUSG00000000563,-1.155354924308018
ENSMUSG00000000561,-1.001247372418002
ENSMUSG00000074340,-0.0398296162989932
ENSMUSG00000010136,3.7231745907761837
ENSMUSG00000106093,2.719452975950223
ENSMUSG00000040809,NaN
ENSMUSG00000027902,NaN
ENSMUSG00000040774,-0.5431843455227637
ENSMUSG00000027900,-0.9632925147352586
ENSMUSG00000056260,0.323647383187625
ENSMUSG00000040747,11.691935257427492
ENSMUSG00000043529,NaN
ENSMUSG00000105102,1.944211598765258
ENSMUSG00000098108,1.3662563637851899
ENSMUSG00000047959,-0.39472049708593104
ENSMUSG00000056145,-0.36739434041614416
ENSMUSG00000040724,-0.0029747106521172922
ENSMUSG00000070368,NaN
ENSMUSG00000087260,-1.552258466448022
ENSMUSG00000027896,0.6559765055568623
ENSMUSG00000048109,1.1220944105561894
ENSMUSG00000027895,0.7967349556664881
ENSMUSG00000027894,-0.17526845057499613
ENSMUSG00000014603,1.4722148424134442
ENSMUSG00000014601,-0.8361378385110729
ENSMUSG00000078604,0.5478053173089305
ENSMUSG00000027893,-0.5668134914492674
ENSMUSG00000014599,10.37416598015184
ENSMUSG00000106426,NaN
ENSMUSG00000040600,11.481489006597315
ENSMUSG00000086968,-0.6139124231982174
ENSMUSG00000004032,-0.060034083116212104
ENSMUSG00000004035,-0.11767943319962888
ENSMUSG00000068762,-0.9859907185479031
ENSMUSG00000040562,1.3749319120119867
ENSMUSG00000058135,5.294762907101407
ENSMUSG00000027890,-1.2514719130581098
ENSMUSG00000027889,-0.8955936403410218
ENSMUSG00000056411,0.8488877520944168
ENSMUSG00000009108,NaN
ENSMUSG00000000001,-0.33047559291220596
ENSMUSG00000046793,1.7716299894561727
ENSMUSG00000085318,1.4038342330307367
ENSMUSG00000050947,-0.23467045835662678
ENSMUSG00000048796,-0.49610640567903175
ENSMUSG00000048997,0.45833501438127555
ENSMUSG00000027887,-0.3992853588219465
ENSMUSG00000105961,0.31645447546396593
ENSMUSG00000085102,1.182193695350587
ENSMUSG00000068749,-1.0916827126301178
ENSMUSG00000084863,NaN
ENSMUSG00000068747,-0.2062381217910187
ENSMUSG00000078601,-0.6203078692356336
ENSMUSG00000068745,-0.2903861410047122
ENSMUSG00000074281,-1.3535931349222514
ENSMUSG00000068744,1.569760637525387
ENSMUSG00000068740,0.3661341940542427
ENSMUSG00000068739,0.35452076613043604
ENSMUSG00000040412,1.6323094705540127
ENSMUSG00000027886,3.5300591093342413
ENSMUSG00000068732,0.6053390208726264
ENSMUSG00000048100,-0.8448332762826954
ENSMUSG00000040389,-0.44416441029629816
ENSMUSG00000027884,0.13187862369102632
ENSMUSG00000027883,-0.31782611373679
ENSMUSG00000027882,-0.6249600684615654
ENSMUSG00000045326,2.5167286793186574
ENSMUSG00000027881,-1.6116557797071145
ENSMUSG00000051638,-1.7557197020690547
ENSMUSG00000045662,-1.562981188542866
ENSMUSG00000040339,1.2560018757908928
ENSMUSG00000106108,NaN
ENSMUSG00000105139,-0.6897099635807019
ENSMUSG00000040322,0.6872558926058727
ENSMUSG00000033721,2.5920357783650814
ENSMUSG00000059857,24.01558880217486
ENSMUSG00000049300,-1.0381000088410175
ENSMUSG00000105509,0.14503537937574007
ENSMUSG00000074268,NaN
ENSMUSG00000074264,-0.14180401907594406
ENSMUSG00000027981,-0.1721792897826936
ENSMUSG00000027966,1.951568762403722
ENSMUSG00000027965,2.802136975745238
ENSMUSG00000045092,-0.44364959783280655
ENSMUSG00000052769,-4.328552306520435
ENSMUSG00000054426,0.8473754569351233
ENSMUSG00000033554,-0.7435460891999208
ENSMUSG00000054414,0.024686073854354052
ENSMUSG00000027963,-1.2263057165320665
ENSMUSG00000027962,1.430040440095834
ENSMUSG00000104653,5.711555037014712
ENSMUSG00000068696,15.720891282599789
ENSMUSG00000033502,0.9139299016606003
ENSMUSG00000000339,-0.3591883389758531
ENSMUSG00000000340,1.0725379459522628
ENSMUSG00000027961,-1.5418560424012595
ENSMUSG00000033439,2.366963910558567
ENSMUSG00000027959,-0.27929219382175013
ENSMUSG00000106415,-0.22976159527756077
ENSMUSG00000089911,0.9948743513298619
ENSMUSG00000106125,NaN
ENSMUSG00000027957,0.2980909274007249
ENSMUSG00000033400,0.03424509974973103
ENSMUSG00000033386,0.4187744114042575
ENSMUSG00000033377,1.6390180293137715
ENSMUSG00000080907,1.9871005409146463
ENSMUSG00000044667,-0.43280294508346706
ENSMUSG00000033342,2.3214765378458577
ENSMUSG00000028007,-0.0431666608848673
ENSMUSG00000104703,NaN
ENSMUSG00000097311,9.762901447909604
ENSMUSG00000104178,0.005644393333738194
ENSMUSG00000033308,4.800370736379636
ENSMUSG00000028134,-0.5736320769723783
ENSMUSG00000106099,-0.9434360415559788
ENSMUSG00000098097,11.5745206028631
ENSMUSG00000028133,-0.5555922659406366
ENSMUSG00000028132,-0.7953568949683583
ENSMUSG00000039887,-1.0158696234140108
ENSMUSG00000053931,1.712149519434462
ENSMUSG00000039865,3.7222288533628096
ENSMUSG00000106036,NaN
ENSMUSG00000028128,-0.06857895298518107
ENSMUSG00000028127,-0.36449372032739796
ENSMUSG00000039831,5.23217134107999
ENSMUSG00000028125,0.13826403757014344
ENSMUSG00000028124,-0.6719402356628275
ENSMUSG00000057359,-0.8815486283514472
ENSMUSG00000039756,-1.1901215388186497
ENSMUSG00000105057,2.805167447336983
ENSMUSG00000028121,20.156256218613155
ENSMUSG00000104554,NaN
ENSMUSG00000104574,NaN
ENSMUSG00000039735,-0.6961836546696166
ENSMUSG00000106194,-0.6436761586069027
ENSMUSG00000106365,NaN
ENSMUSG00000053965,0.8548080477387902
ENSMUSG00000106583,-1.1571968450874914
ENSMUSG00000097852,-0.6465178420593795
ENSMUSG00000054091,0.0565531489381055
ENSMUSG00000039701,1.04806927599872
ENSMUSG00000050315,2.3679832833263834
ENSMUSG00000039234,0.721223850793226
ENSMUSG00000028114,-0.8529174993879663
ENSMUSG00000027978,-0.3689268925081635
ENSMUSG00000104960,-1.5753850716091338
ENSMUSG00000027977,10.941780858610638
ENSMUSG00000104531,NaN
ENSMUSG00000044528,-1.4554588844217826
ENSMUSG00000027971,38.76454078872797
ENSMUSG00000032854,0.012621547902402322
ENSMUSG00000046561,-0.24991888737653248
ENSMUSG00000053819,9.608689542784425
ENSMUSG00000086679,NaN
ENSMUSG00000032826,0.2505375348747805
ENSMUSG00000097456,-1.8682721473323676
ENSMUSG00000027968,-0.764728906133242
ENSMUSG00000051278,6.635975069252531
ENSMUSG00000105104,NaN
ENSMUSG00000027967,24.14757188431142
ENSMUSG00000028028,3.527254158535119
ENSMUSG00000046688,-1.3583998810789448
ENSMUSG00000074238,-0.7484749239820037
ENSMUSG00000105447,-1.0238348250116738
ENSMUSG00000050549,-0.06205807875944382
ENSMUSG00000104763,NaN
ENSMUSG00000105816,NaN
ENSMUSG00000106245,0.3453823558093635
ENSMUSG00000028023,NaN
ENSMUSG00000105837,-1.243805986715478
ENSMUSG00000041220,1.27681391222853
ENSMUSG00000028017,2.0811104932433073
ENSMUSG00000106120,NaN
ENSMUSG00000093865,NaN
ENSMUSG00000028012,-0.8916047083148287
ENSMUSG00000028010,-1.7271470140240495
ENSMUSG00000058952,-5.218511749303074
ENSMUSG00000027999,-0.890265320687413
ENSMUSG00000027997,0.3919274788359817
ENSMUSG00000027994,1.9875724353357045
ENSMUSG00000001052,0.07058045349563279
ENSMUSG00000058897,7.07059890052612
ENSMUSG00000041084,-1.0419358019772662
ENSMUSG00000062006,-0.8976101485506759
ENSMUSG00000105789,0.5924252217620181
ENSMUSG00000106095,1.2803385364300517
ENSMUSG00000106086,-0.9589271654815449
ENSMUSG00000027985,2.96218307769478
ENSMUSG00000027984,0.8709250653899678
ENSMUSG00000027983,-1.111116171529436
ENSMUSG00000097761,-0.34274531405785136
ENSMUSG00000050931,19.984540827530207
ENSMUSG00000028032,-1.7123351807359837
ENSMUSG00000105331,0.8499381771830393
ENSMUSG00000028031,4.888505447953715
ENSMUSG00000028029,-1.6394360359619817
ENSMUSG00000028030,-0.7129723852400057
ENSMUSG00000106230,NaN
ENSMUSG00000040998,1.0903646344325617
ENSMUSG00000028018,-0.27550224180676197
ENSMUSG00000028016,-0.9572554250726915
ENSMUSG00000105957,-0.7103003529252356
ENSMUSG00000028013,-1.3224527266493527
ENSMUSG00000040943,1.5594447788184786
ENSMUSG00000105085,1.6786774927233656
ENSMUSG00000105952,NaN
ENSMUSG00000097911,2.0845922908834535
ENSMUSG00000104556,NaN
ENSMUSG00000106139,-0.30887311022687697
ENSMUSG00000044365,1.3310265752767954
ENSMUSG00000097031,NaN
ENSMUSG00000028172,7.846132397672821
ENSMUSG00000045328,8.622206788092356
ENSMUSG00000028167,-1.8300373199663222
ENSMUSG00000037994,-1.8302166404510063
ENSMUSG00000050150,-0.925648188320443
ENSMUSG00000028165,0.28981938456862416
ENSMUSG00000097032,0.20689414590451488
ENSMUSG00000078578,-1.4856043176030167
ENSMUSG00000028164,1.5115333755724034
ENSMUSG00000028163,2.5544710917128124
ENSMUSG00000053897,6.920048458202534
ENSMUSG00000104710,2.671737423086303
ENSMUSG00000037922,1.2441129868520693
ENSMUSG00000028161,-0.07640369809138207
ENSMUSG00000054690,38.52428618958518
ENSMUSG00000046818,0.4030928641073398
ENSMUSG00000094856,NaN
ENSMUSG00000105676,-2.4681160862683558
ENSMUSG00000037894,5.472361080000048
ENSMUSG00000074212,-0.4267706814927786
ENSMUSG00000106629,NaN
ENSMUSG00000104675,-0.9582307506675245
ENSMUSG00000091512,-1.763898736621204
ENSMUSG00000028159,8.800517712552839
ENSMUSG00000049349,0.9172956062375048
ENSMUSG00000090066,-0.16956288381265713
ENSMUSG00000028158,-0.3202396139974859
ENSMUSG00000104776,NaN
ENSMUSG00000004127,0.8427268026804073
ENSMUSG00000055301,NaN
ENSMUSG00000074207,-3.014382234571548
ENSMUSG00000028138,-1.4677710242290292
ENSMUSG00000005813,-1.1587369243824173
ENSMUSG00000028156,-1.7343117968374533
ENSMUSG00000105838,-9.12129994217341
ENSMUSG00000028152,1.347635443251746
ENSMUSG00000028149,0.9986246230273084
ENSMUSG00000047940,3.2566408406982
ENSMUSG00000089737,-0.6800661761838249
ENSMUSG00000059921,16.881870680596286
ENSMUSG00000052430,11.270858512051142
ENSMUSG00000028273,2.3540342694715846
ENSMUSG00000040253,1.2479021825807688
ENSMUSG00000028268,1.2303777006745171
ENSMUSG00000028270,NaN
ENSMUSG00000040213,-0.054102889267572285
ENSMUSG00000028271,-0.9173060056875784
ENSMUSG00000004591,0.25013391701522264
ENSMUSG00000106550,-1.59228946515889
ENSMUSG00000097858,-2.683070190344096
ENSMUSG00000105652,NaN
ENSMUSG00000106052,NaN
ENSMUSG00000105923,2.0056674491446542
ENSMUSG00000105811,NaN
ENSMUSG00000028266,2.5469553370251425
ENSMUSG00000104969,0.584718003886456
ENSMUSG00000106266,NaN
ENSMUSG00000040151,-0.20938482724793517
ENSMUSG00000104903,-1.1438542596606225
ENSMUSG00000106057,-0.7248681393686744
ENSMUSG00000037072,-0.744989590063988
ENSMUSG00000037062,0.2813735627454235
ENSMUSG00000056025,1.2248245662182755
ENSMUSG00000106424,NaN
ENSMUSG00000028262,0.8312101665259873
ENSMUSG00000036960,NaN
ENSMUSG00000028256,2.7497306057734647
ENSMUSG00000028197,2.895087969499168
ENSMUSG00000074182,-1.55636566662918
ENSMUSG00000028195,8.278838798604227
ENSMUSG00000097183,-0.4113543790630786
ENSMUSG00000028194,15.9859460540985
ENSMUSG00000028191,-1.4951517267867778
ENSMUSG00000036873,-0.26233213993114457
ENSMUSG00000036863,0.25472158323801825
ENSMUSG00000043020,1.138658563482674
ENSMUSG00000036832,1.3655154608890683
ENSMUSG00000105602,0.9051057912476559
ENSMUSG00000036825,-0.44959584169270234
ENSMUSG00000028189,2.9854792903138936
ENSMUSG00000028188,1.7504487542883493
ENSMUSG00000068523,6.219367973006772
ENSMUSG00000028187,-1.1295327769400636
ENSMUSG00000048652,-1.0980904809747989
ENSMUSG00000005034,-0.5445797006537758
ENSMUSG00000036745,0.07644948067464959
ENSMUSG00000103334,3.4482527920983608
ENSMUSG00000028184,3.8431229503836235
ENSMUSG00000104786,-0.7315040389546469
ENSMUSG00000105876,0.5602275452223744
ENSMUSG00000070342,-2.6360179490969116
ENSMUSG00000106515,22.14304305110753
ENSMUSG00000105797,-0.4312635590817726
ENSMUSG00000106157,NaN
ENSMUSG00000105401,NaN
ENSMUSG00000039167,12.131719597881826
ENSMUSG00000028037,NaN
ENSMUSG00000039131,-0.15168443593680905
ENSMUSG00000105698,NaN
ENSMUSG00000028035,-0.21068406320448502
ENSMUSG00000028034,-1.1633624401734473
ENSMUSG00000039103,-1.221808692394082
ENSMUSG00000054942,1.3666781791328972
ENSMUSG00000025437,-0.7164240992965407
ENSMUSG00000039068,-0.3964843188976821
ENSMUSG00000039058,1.8083523847172132
ENSMUSG00000039047,0.33568138413245635
ENSMUSG00000039037,15.994493621156979
ENSMUSG00000090017,NaN
ENSMUSG00000105337,0.948738728503782
ENSMUSG00000052544,4.636952281718531
ENSMUSG00000086438,0.026988360154429975
ENSMUSG00000005493,6.318216860196819
ENSMUSG00000038975,-0.11339023730628789
ENSMUSG00000105820,1.1716949629552242
ENSMUSG00000062908,-0.9585680541596062
ENSMUSG00000028360,8.108292677340634
ENSMUSG00000047583,3.453386078987056
ENSMUSG00000028199,-0.3153400451680763
ENSMUSG00000078161,-1.5997631352487958
ENSMUSG00000040086,NaN
ENSMUSG00000053870,-0.42537133758450935
ENSMUSG00000028182,18.15859567425893
ENSMUSG00000085084,-0.6799992298937253
ENSMUSG00000040037,12.407710911836398
ENSMUSG00000086708,-0.5379257060110965
ENSMUSG00000105834,NaN
ENSMUSG00000028180,-1.4551935861866048
ENSMUSG00000040016,6.3372727356776295
ENSMUSG00000106632,NaN
ENSMUSG00000028179,2.209059694175433
ENSMUSG00000028177,-0.1930162625699857
ENSMUSG00000039988,-0.7076507082217635
ENSMUSG00000055436,-0.9319857962956556
ENSMUSG00000063052,0.17692877241345545
ENSMUSG00000104597,-0.36252515347065895
ENSMUSG00000028176,1.7948037049058265
ENSMUSG00000106053,NaN
ENSMUSG00000028175,-0.11839982300737208
ENSMUSG00000028173,3.4243625503086266
ENSMUSG00000028232,-1.6323711211858611
ENSMUSG00000028233,-0.9306157121342493
ENSMUSG00000085394,NaN
ENSMUSG00000042228,5.232517805991849
ENSMUSG00000028234,-0.6042717202458929
ENSMUSG00000003282,-0.7276093583591577
ENSMUSG00000042198,-1.7625042382420926
ENSMUSG00000068240,-1.6931852642426604
ENSMUSG00000045573,9.046621545486039
ENSMUSG00000085996,1.3535944771867288
ENSMUSG00000066324,0.22445570271531798
ENSMUSG00000049119,1.7733454105969642
ENSMUSG00000028243,0.2692291060933375
ENSMUSG00000085295,NaN
ENSMUSG00000028249,-0.2653765646475676
ENSMUSG00000028245,-0.2025819574391801
ENSMUSG00000041272,13.131626896421931
ENSMUSG00000086052,-1.3690480712772584
ENSMUSG00000041261,0.3873571974249813
ENSMUSG00000047187,-1.3852676401477269
ENSMUSG00000041235,9.625476683926864
ENSMUSG00000041216,3.4151198693372167
ENSMUSG00000086233,NaN
ENSMUSG00000087564,-1.0978732874123136
ENSMUSG00000028207,0.5980435147879722
ENSMUSG00000085558,1.6702567639833497
ENSMUSG00000086455,NaN
ENSMUSG00000059482,0.5087103583751874
ENSMUSG00000049969,-0.9479004676862643
ENSMUSG00000050323,-0.41560992311969325
ENSMUSG00000086765,-2.2492923169731274
ENSMUSG00000028211,-0.7097916865112307
ENSMUSG00000028212,0.010373596903768325
ENSMUSG00000040738,0.4541815177685053
ENSMUSG00000045205,1.761106536492407
ENSMUSG00000040728,0.4928249981640335
ENSMUSG00000040720,0.08304436131691742
ENSMUSG00000086625,NaN
ENSMUSG00000078773,1.3124771052917203
ENSMUSG00000094595,0.15163710799783875
ENSMUSG00000028214,1.729051936748792
ENSMUSG00000028217,NaN
ENSMUSG00000049225,0.49722074461389454
ENSMUSG00000085614,-0.19629671372406524
ENSMUSG00000085467,NaN
ENSMUSG00000049488,-0.43740679280621675
ENSMUSG00000052137,-1.1856889681519307
ENSMUSG00000046667,2.768482377573317
ENSMUSG00000028218,-0.948537964081728
ENSMUSG00000085909,NaN
ENSMUSG00000055963,-1.1980196615115652
ENSMUSG00000086227,-0.5246295431235865
ENSMUSG00000006586,5.971445373156946
ENSMUSG00000086927,-2.029555967110039
ENSMUSG00000086068,-1.3128456959787975
ENSMUSG00000040569,1.0790468172633028
ENSMUSG00000023151,1.3561216788249137
ENSMUSG00000040550,-0.4075924591833367
ENSMUSG00000028221,0.49509329602364227
ENSMUSG00000086587,-1.097497567247736
ENSMUSG00000040536,5.2910476510616045
ENSMUSG00000087241,NaN
ENSMUSG00000043252,-0.6238164943396263
ENSMUSG00000028222,5.42173743836549
ENSMUSG00000028223,-0.500616836276135
ENSMUSG00000028224,-0.9751465121304133
ENSMUSG00000041153,-0.4658586666819891
ENSMUSG00000041135,0.4673291716142378
ENSMUSG00000085112,-0.7545901153084774
ENSMUSG00000085478,NaN
ENSMUSG00000028226,3.5723609534552856
ENSMUSG00000087402,1.5383471237017936
ENSMUSG00000073991,-0.34419374952753523
ENSMUSG00000028228,-0.4303174052736093
ENSMUSG00000028229,1.9642694278800157
ENSMUSG00000078772,-0.8722071290317901
ENSMUSG00000041058,1.7197285219735858
ENSMUSG00000028238,NaN
ENSMUSG00000073988,-0.19706940233115286
ENSMUSG00000073987,-0.17733546402620673
ENSMUSG00000055761,4.608575089481424
ENSMUSG00000086017,0.7834297851728251
ENSMUSG00000040478,1.6478628518035092
ENSMUSG00000028252,-1.0841810920384058
ENSMUSG00000028251,-0.05784722864150705
ENSMUSG00000040455,-0.6048454243222705
ENSMUSG00000028248,-0.4813135106234185
ENSMUSG00000028247,-0.3711032200748604
ENSMUSG00000028246,-0.18326730962355747
ENSMUSG00000040410,-0.6193678206768574
ENSMUSG00000095139,3.2763754799200626
ENSMUSG00000107859,-0.8727227342653604
ENSMUSG00000087098,1.1805458987053088
ENSMUSG00000100395,-0.5924019756251008
ENSMUSG00000099150,-0.4751796097837184
ENSMUSG00000045751,4.386020467464299
ENSMUSG00000040387,0.22476983903468636
ENSMUSG00000087399,NaN
ENSMUSG00000028261,-1.718312992280716
ENSMUSG00000046219,-0.7241781699540846
ENSMUSG00000040372,-1.2615488124664131
ENSMUSG00000085885,5.142783249595167
ENSMUSG00000028259,0.24050880534562435
ENSMUSG00000040359,-0.43579557787933815
ENSMUSG00000055373,2.9116160441179897
ENSMUSG00000040520,-0.4166123332389565
ENSMUSG00000028289,5.962978571887298
ENSMUSG00000085522,2.8324384094927226
ENSMUSG00000028284,-0.27426162588624353
ENSMUSG00000040270,1.0326421173587164
ENSMUSG00000087049,0.9383479849597823
ENSMUSG00000086150,-0.6916087233505948
ENSMUSG00000051056,NaN
ENSMUSG00000028282,2.2747643953460543
ENSMUSG00000058006,0.7234904993569767
ENSMUSG00000045854,0.19581706300938276
ENSMUSG00000040183,4.162963633501795
ENSMUSG00000028278,1.2265964607173232
ENSMUSG00000085037,0.5647806373017615
ENSMUSG00000028277,-0.4284888063398928
ENSMUSG00000023267,19.19894318986807
ENSMUSG00000028280,NaN
ENSMUSG00000054659,-1.183791698220173
ENSMUSG00000054679,-0.9357774846737378
ENSMUSG00000040128,-1.4114331209046782
ENSMUSG00000086127,-0.5692168354123421
