Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000028047,Thbs3,0.4210134931108638,-0.2772418948428599,0.38205426884156696,0.5105994214064989,0.2722620148955287,0.39166518553044855,0.4999390952121972,0.218836757919324,1
ENSMUSG00000042784,Muc1,0.0053861001250856775,-2.5956325256590187,0.018152574761693893,0.039530277786309596,2.8136352470690023,0.010605473919548242,0,0.936693529137826,1
ENSMUSG00000042766,Trim46,1.0431080575582594,1.941928840789656,0.0000000000005030242725681573,0.22729909727128017,-2.1620548266155226,0.00000000000008544818906948182,0.6051894310463439,-0.49720299739233403,1
ENSMUSG00000042747,Krtcap2,1.633783704609322,-0.6501096521340509,0.0014115813553735531,2.8198264820900842,0.8166444990066783,0.00005934029815706833,0.5525642631292705,-1.7423487624220693,0.1899377591859351
ENSMUSG00000042737,Dpm3,0.7361003504283758,-0.9130930210160364,0.000007654029445813612,1.5317982642194967,1.0877690694055073,0.00000012750987794185367,0.23681325562683025,-1.8221257898591738,0.20215839531534344
ENSMUSG00000027953,Slc50a1,0.28905404004626467,-0.5569819337616233,0.03943285071088151,0.4611865741736119,0.7025497987662239,0.008159721277412406,0.13156291979268347,-1.085284839957669,0.7318024626099612
ENSMUSG00000027954,Efna1,0.008976833541809462,-4.150006706546753,0.0000000000000000054807742664498345,0.19435719911602217,4.368009427956736,0.00000000000000000012508146314770144,0,-0.9446619743635551,1
ENSMUSG00000028039,Efna3,0.4299903266526732,3.619380365311831,0.0000000000000000000013874039394890586,0.019765138893154798,-4.193935564031372,0.000000000000000000000659125296908828,0.13156291979268347,-1.1552289603032133,0.6426010685946489
ENSMUSG00000086389,Gm15998,0.0053861001250856775,1.104807192482074,0.5552669477749453,0,-0.8868044710720895,0.565227681710437,0,2.3772661205238075,1
ENSMUSG00000028040,Efna4,0.2773841564419124,0.26979592752160375,0.5165474072866122,0.23718166671785756,-0.1934057383115717,0.7189706923482563,0.15787550375122017,-0.5854528633967335,1
ENSMUSG00000097004,4731419I09Rik,0.022442083854523655,1.997891988565561,0.06057105341560751,0.0032941898155257996,-1.7798892671555784,0.08751828354022145,0,0.429733540417943,1
ENSMUSG00000028041,Adam15,0.12118725281442774,-0.9188656365022942,0.07175956950394687,0.22729909727128017,0.8699243779155466,0.10014665517484303,0.23681325562683025,0.8270690379633276,0.7054307504341146
ENSMUSG00000042672,Dcst1,0.0026930500625428387,0.2974522704244702,1,0,-0.07944954901448575,1,0,3.184621042581412,1
ENSMUSG00000109293,Dcst2,0.0116698836043523,0.519844691760917,0.7947802405319256,0,-2.0794495490144858,0.1815243250833765,0.05262516791707339,2.9622286212449636,0.4113941754165429
ENSMUSG00000028042,Zbtb7b,0.004488416770904731,-1.1175852288543746,0.6169574087820253,0.009882569446577399,1.3355879502643573,0.5770984754851138,0,2.014696041139099,1
ENSMUSG00000074466,Gm15417,0.004488416770904731,-3.2875102302966868,0.0000026848277182032164,0.05270703704841279,3.2006583701782496,0.000004297573633491104,0.026312583958536695,1.725189423944114,1
ENSMUSG00000042642,Flad1,0.22980693867032223,0.44509582449077545,0.24526483527094792,0.18118043985391896,-0.2889029146434354,0.53384509073787,0.05262516791707339,-1.515818675559681,0.49742807051397653
ENSMUSG00000028044,Cks1b,0.333040524401131,-2.8036338546898456,0.00000000000000000000000000000000000000001056041833677189,2.5925273848188044,2.965173442406142,0.0000000000000000000000000000000000000000000023539768775157276,0.26312583958536695,-1.5346121897877634,0.43520343287321356
ENSMUSG00000042626,Shc1,0.02872586733379028,-2.565044205825596,0.0003881712032667089,0.18776881948497057,2.6492484291681198,0.00028986289213792213,0.05262516791707339,0.27773044697289295,1
ENSMUSG00000047824,Pygo2,0.18222972089873207,-0.09621157806180802,0.8946143956027539,0.20753395837812535,0.2270634934861886,0.6287873089995246,0.07893775187561008,-0.876074889106143,0.9116913109029025
ENSMUSG00000042613,Pbxip1,0.00718146683344757,-5.365512742297961,0.0000000000000000000023173487762600988,0.35577250007678635,4.8813798537048365,0.00000000000000000018588312340752202,0.13156291979268347,0.899218823719163,0.768092977595311
ENSMUSG00000027952,Pmvk,0.6023455306554149,-0.017589438877653296,1,0.6753089121827889,0.2083072862305394,0.5057982180746188,0.07893775187561008,-2.591811989863322,0.0779188113062686
ENSMUSG00000000794,Kcnn3,1.1759651939770395,1.75908647733828,0.00000000002953700247256998,0.31953641210600253,-1.8441180719705397,0.00000000006310814613671476,0.5525642631292705,-0.8153789574185888,0.9082070953802257
ENSMUSG00000027951,Adar,0.7603378009912615,0.6855227221030435,0.010757740799215059,0.47765752325124095,-0.6445124922979371,0.025021996597669172,0.4210013433365871,-0.6835660236966234,1
ENSMUSG00000027950,Chrnb2,0.20467180475325572,2.2297654629128942,0.000000018077974786019162,0.04282446760183539,-2.117584677901257,0.00000033184441631357987,0.026312583958536695,-1.734242194693183,0.48815299309755233
ENSMUSG00000042579,4632404H12Rik,0.09694980225154219,0.48067409448023923,0.354900455802585,0.07576636575709339,-0.2626713730702557,0.723928164903085,0,-1.8597730767770422,0.5656881976282759
ENSMUSG00000042572,Ube2q1,0.7504632840952711,-0.11240498974869467,0.7620827259130557,0.8762544909298626,0.25332592810986887,0.3709556195720966,0.28943842354390364,-1.337633532288815,0.43520343287321356
ENSMUSG00000046280,She,0.003590733416723785,-4.425013754046622,0.000122041305070002,0.10211988428129978,4.335587950264358,0.00014848008836056888,0.026312583958536695,1.014696041139099,0.9054202627156441
ENSMUSG00000027947,Il6ra,0.00718146683344757,-3.5326227281332185,0.0000003167298371457656,0.10211988428129978,3.7506254495432017,0.00000006618229423303904,0,-0.13730705230595053,1
ENSMUSG00000105941,Gm42809,0.0026930500625428387,0.2974522704244702,1,0,-0.07944954901448575,1,0,3.184621042581412,1
ENSMUSG00000060671,Atp8b2,0.13644786983550383,-0.030122387604035517,1,0.131767592621032,-0.043825639283764595,1,0.18418808770975686,0.5921640053133306,0.9841309757601882
ENSMUSG00000027944,Hax1,0.5484845294045582,-0.649731031132083,0.0040232143166571204,0.952020856686956,0.8313328618510305,0.00021880182321459794,0.13156291979268347,-2.045799752510971,0.16832449816465564
ENSMUSG00000105552,Gm19710,0.26840732290010294,0.9716821092427124,0.002760065056474552,0.14494435188313518,-0.8260011920098902,0.017585109311559252,0.05262516791707339,-1.6566812113995302,0.4293545645612166
ENSMUSG00000042520,Ubap2l,1.8133203754455114,-0.018610330075084947,1,1.989690648577583,0.16345665531835984,0.565227681710437,0.6315020150048807,-1.5296244750847112,0.2701768279343405
ENSMUSG00000027942,4933434E20Rik,0.7890636683250517,0.142174044946558,0.7620827259130557,0.7444868983088306,-0.06347269646471781,1,0.4736265112536605,-0.6785871142097104,0.9947031151025657
ENSMUSG00000090005,Gm16540,0.0017953667083618924,-0.11758522885437372,1,0,0.33558795026435817,1,0,3.599658541860256,1
ENSMUSG00000118506,1700094D03Rik,0.07540540175119947,-0.15113778856540128,0.891035114335818,0.07906055557261919,0.08867320979384141,1,0.10525033583414678,0.738364812691847,0.9835844205534114
ENSMUSG00000027940,Tpm3,2.2307431351396514,-0.11816544001879636,0.6945202709194925,2.6682937505758977,0.29408970827016856,0.2243139233086022,0.4736265112536605,-2.253951971158222,0.05737805884516805
ENSMUSG00000027939,Nup210l,0.10143821902244692,0.042879443338871503,1,0.10211988428129978,0.06256945585794194,1,0.05262516791707339,-0.4103255467123672,1
ENSMUSG00000090733,Rps27,13.156447238875948,-0.3437832907768965,0.12251083057672355,18.533111902148146,0.5307624970939719,0.011332896905732245,2.315507388351229,-2.647628958985379,0.019180153878105365
ENSMUSG00000027935,Rab13,0.08438223529300894,-2.399478661939485,0.0000000000000001117270234293357,0.5007168519599215,2.5929757929570094,0.0000000000000000007812876985473661,0.026312583958536695,-1.7637461890032662,0.5772099633340976
ENSMUSG00000027937,Jtb,0.7253281501782045,-0.19229895665023533,0.5170125141226711,0.8828428705609143,0.3055122863589199,0.26270045601040437,0.3946887593780504,-0.8881814919627964,0.7666344201154615
ENSMUSG00000027938,Creb3l4,0.008976833541809462,-1.565044205825597,0.07773067401405537,0.029647708339732196,1.7830469272355796,0.03101300562084585,0,0.8626929476940495,1
ENSMUSG00000052310,Slc39a1,0.10143821902244692,-1.9464733124616203,0.0000000094552923154468,0.42165629638730234,2.0248871108002495,0.0000000045368412205179895,0.15787550375122017,0.07311272736442076,1
ENSMUSG00000027936,Crtc2,0.12926640300205625,-0.6925636410029088,0.03685993406598235,0.22729909727128017,0.8501611230941166,0.008573397804548062,0.05262516791707339,-0.9718834430985797,0.9221485400408597
ENSMUSG00000042404,Dennd4b,0.07809845181374232,-0.24311611093823382,0.726190716278761,0.09882569446577398,0.39901333040599196,0.4643897539679191,0.026312583958536695,-0.6980220067804299,1
ENSMUSG00000105350,4930537H20Rik,0.004488416770904731,-0.11758522885437461,1,0.0032941898155257996,0.3355879502643573,1,0,2.3772661205238075,1
ENSMUSG00000042390,Gatad2b,2.474913007476869,0.36710945161611974,0.15451629909802247,2.055574444888099,-0.23778657618158627,0.4530941516129288,0.8420026866731742,-1.4946457824701185,0.2745998551272225
ENSMUSG00000027932,Slc27a3,0.1552992202733037,0.41846767138583507,0.33995103748952965,0.12188502317445458,-0.2909536542081974,0.5770984754851138,0.05262516791707339,-0.9515156454046179,0.9174586236229496
ENSMUSG00000027933,Ints3,0.5951640638219673,0.007155784586217573,1,0.6193076853188503,0.07765141207024273,0.8946002824853742,0.36837617541951373,-0.6431979820359085,1
ENSMUSG00000027931,Npr1,0.0008976833541809462,-4.509902651633134,0.0000010039856644290858,0.04282446760183539,4.727905373043118,0.0000002540642253731394,0,1.2777304469728925,1
ENSMUSG00000087411,Gm16048,0,-2.7025477295755307,0.4100821748617046,0.0032941898155257996,2.9205504509855134,0.3709556195720966,0,4.184621042581412,1
ENSMUSG00000001016,Ilf2,4.176022963649761,0.17761699400461306,0.5659859078022066,4.0320883342035785,-0.01687081315306127,1,1.026190774382931,-2.0143150455199694,0.08385966115779966
ENSMUSG00000001018,Snapin,0.2980308735880741,-0.7743804743365974,0.0015877228654615383,0.5666006482704375,0.967161393277104,0.0000744049955871693,0.05262516791707339,-2.2105560343365895,0.21061951101648294
ENSMUSG00000001017,Chtop,1.2872779298954768,-0.4030647812129774,0.07404643595615777,1.8678056254031283,0.5684603855878995,0.009103803586974733,0.3946887593780504,-1.7826052162545822,0.1842268382126269
ENSMUSG00000044080,S100a1,0.006283783479266623,-4.1944008259052055,0.00000000000000004243098064551813,0.14494435188313518,4.412403547315188,0.0000000000000000009065490263996305,0,-0.5158186755596805,1
ENSMUSG00000042312,S100a13,0.008079150187628515,-5.2632626840500105,0.00000000000000000000000000000000000010683232841024168,0.34259574081468314,4.111234012594624,0.00000000000000000000000000011245134093486154,0.34206359146097703,2.1590859504742737,0.04919792094055615
ENSMUSG00000074457,S100a16,0.03590733416723785,-4.1841995130543905,0.00000000000000000000000000037376661847880447,0.7411927084933049,4.281297794763406,0.000000000000000000000000000031418028903857226,0.07893775187561008,-0.8706613929197786,1
ENSMUSG00000094018,S100a2,0,-4.024475824462893,0.011338786516428034,0.013176759262103198,4.242478545872876,0.007145950229529256,0,2.8626929476940486,1
ENSMUSG00000001021,S100a3,0,-3.2875102302966868,0.13249890008217466,0.006588379631051599,3.5055129517066703,0.10629978302595801,0,3.599658541860256,1
ENSMUSG00000001020,S100a4,0.0017953667083618924,-2.4395133237417372,0.08220420993641753,0.013176759262103198,2.65751604515172,0.056060081398283716,0,2.3772661205238075,1
ENSMUSG00000001025,S100a6,0,-6.9879499484377785,0.000000000000000000007471228650991984,0.1251792129899804,7.205952669847762,0.00000000000000000000019413442515145976,0,-0.1007811762808366,1
ENSMUSG00000056071,S100a9,0,-2.7025477295755307,0.4100821748617046,0.0032941898155257996,2.9205504509855134,0.3709556195720966,0,4.184621042581412,1
ENSMUSG00000042244,Pglyrp3,0.003590733416723785,-0.38061963468816895,1,0.0032941898155257996,0.5986223560981516,1,0,2.599658541860255,1
ENSMUSG00000043165,Lor,0.00718146683344757,-2.2330624462743103,0.0029577150878252905,0.039530277786309596,2.451065167684294,0.0010454006195760553,0,0.7923036198026514,1
ENSMUSG00000105476,Gm35439,0.0026930500625428387,0.2974522704244702,1,0,-0.07944954901448575,1,0,3.184621042581412,1
ENSMUSG00000042165,Gm9774,0.01436293366689514,-0.6150848883251916,0.6868709316003226,0.023059328708680597,0.8330876097351743,0.5120259785163812,0,0.5996585418602551,1
ENSMUSG00000102476,Gm37245,0.00718146683344757,0.46737727186678146,0.891035114335818,0.0032941898155257996,-0.2493745504567988,0.8957048654784991,0,1.8626929476940495,1
ENSMUSG00000052415,Tchh,0.017953667083618924,-0.11758522885437461,1,0.019765138893154798,0.33558795026435817,0.9998904511593725,0,0.429733540417943,1
ENSMUSG00000027907,S100a11,0.025135133917066493,-3.7987630448348337,0.00000000000000000000000000006399838833712405,0.4051853473096733,4.016765766244817,0.00000000000000000000000000000008852124753389937,0,-2.063306470862174,0.5607828030849987
ENSMUSG00000041959,S100a10,1.0036099899742978,2.067894586782779,0.0000000001454506522836225,0.263535185242064,-1.8688825630748276,0.0000000319315196805627,0.026312583958536695,-4.042994900832812,0.04066625674839497
ENSMUSG00000028145,Them4,0.4219111764650447,0.34414550587251025,0.32849760010818824,0.33600736118363156,-0.30583835806122894,0.4230057005073299,0.28943842354390364,-0.3928077854543377,1
ENSMUSG00000028148,Them5,0.00718146683344757,-1.7025477295755307,0.07843291534694634,0.026353518524206396,1.9205504509855142,0.04576356632908578,0,1.0971582013310721,1
ENSMUSG00000105708,Gm36070,0.006283783479266623,1.2974522704244702,0.5777618131626909,0,-1.0794495490144858,0.565227681710437,0,2.184621042581411,1
ENSMUSG00000091648,C2cd4d,0.004488416770904731,-0.11758522885437461,1,0.0032941898155257996,0.3355879502643573,1,0,2.3772661205238075,1
ENSMUSG00000028150,Rorc,0.0053861001250856775,-1.480155308239083,0.29519058470922416,0.013176759262103198,1.242478545872876,0.39223170440553595,0.026312583958536695,2.725189423944114,0.6851766624627227
ENSMUSG00000044505,Lingo4,0.0008976833541809462,-3.0244758244628933,0.0386908622811347,0.013176759262103198,3.242478545872876,0.02527481065600879,0,2.599658541860255,1
ENSMUSG00000097515,1700040D17Rik,0.017953667083618924,0.3678415983158665,0.8386065072208749,0.013176759262103198,-0.14983887690588382,0.9951523361217957,0,0.5407648528066868,1
ENSMUSG00000041912,Tdrkh,0.45781851063228257,-0.9341869391337907,0.00001655100549478346,0.9816685650266882,1.1445521251836193,0.00000015395688571245388,0.026312583958536695,-3.475374849848566,0.027834586478788743
ENSMUSG00000106032,Gm42463,0.06014478473012339,-0.0745165069624889,1,0.0625896064949902,0.11319552892791007,0.9996988671842842,0.05262516791707339,0.32664004745383934,1
ENSMUSG00000028141,Oaz3,0.0026930500625428387,-0.7025477295755307,1,0.0032941898155257996,0.9205504509855134,1,0,2.8626929476940486,1
ENSMUSG00000028140,Mrpl9,0.5879825969885197,-0.2991920353443224,0.2749238058579174,0.8037823149882951,0.4930537349800329,0.04683636372854117,0.07893775187561008,-2.629160148635626,0.07067723145367721
ENSMUSG00000028139,Riiad1,0.10502895243917071,-0.4637608699884139,0.2666637866164357,0.1416501620676094,0.4257857592359362,0.3397962843939505,0.15787550375122017,0.6610590865243982,0.9555853027056617
ENSMUSG00000028137,Celf3,1.8169111088622352,2.5262709609203498,0.000000000000000000000031151549014450124,0.23388747690233178,-2.9186533371114303,0.00000000000000000000000013956303003977233,0.947253022507321,-0.6393485933270895,1
ENSMUSG00000028136,Snx27,1.4371910500436949,0.3028657666108333,0.29247644979239656,1.248497940084278,-0.17226231620107973,0.6565515143222537,0.4999390952121972,-1.445464027420713,0.3286190420561957
ENSMUSG00000106061,Gm43773,0.03141891739633312,0.8824147711456254,0.3066067407723586,0.013176759262103198,-0.9669748197560732,0.2763637007899427,0.026312583958536695,0.8626929476940495,1
ENSMUSG00000104631,Gm43774,0.0583494180217615,0.434955794174404,0.5386893732607742,0.039530277786309596,-0.4664726721237331,0.5118367941605614,0.05262516791707339,0.48418132444031947,1
ENSMUSG00000105412,Gm43768,0.02154440050034271,0.9413084601991937,0.36089502079416247,0.009882569446577399,-0.723305738789211,0.565227681710437,0,0.3772661205238075,1
ENSMUSG00000005968,Tuft1,0.08258686858464705,1.1361713633914086,0.03083060446227482,0.039530277786309596,-0.918168641981425,0.10258224272237121,0,-1.5296244750847112,0.7573370678982567
ENSMUSG00000085250,Gm15234,0.01436293366689514,1.3849151116748084,0.30851161334239935,0.0032941898155257996,-1.1669123902648257,0.40939508781801964,0,1.014696041139099,1
ENSMUSG00000068877,Selenbp2,0.0008976833541809462,-0.7025477295755298,1,0,0.9205504509855142,1,0,4.184621042581412,1
ENSMUSG00000068876,Cgn,0.0951544355431803,1.338479538684524,0.006084088137246266,0.026353518524206396,-1.7039404139222794,0.0013088686447913886,0.10525033583414678,0.6610590865243982,1
ENSMUSG00000038902,Pogz,1.0978667421632973,0.24195715783276536,0.44560090136555053,0.952020856686956,-0.18955930593216988,0.6115499864240536,0.7367523508390275,-0.5205942345077539,1
ENSMUSG00000005779,Psmb4,2.9901832527767316,-0.05158398512474793,0.9461375661700802,3.439134167408935,0.24075386540341537,0.36902293740415937,0.4210013433365871,-2.823313138960806,0.01804260748796831
ENSMUSG00000068874,Selenbp1,0.024237450562885548,-2.3546244261552243,0.000000008952538103770229,0.1416501620676094,2.5726271475652074,0.00000000038740968111010733,0,-0.965126076923271,1
ENSMUSG00000005774,Rfx5,0.05386100125085677,-0.2312420106499422,0.8333019349841394,0.065883796310516,0.35867156337739914,0.6665266352900712,0.026312583958536695,-0.1552289603032131,1
ENSMUSG00000087660,B230398E01Rik,0.0026930500625428387,0.2974522704244702,1,0,-0.07944954901448575,1,0,3.184621042581412,1
ENSMUSG00000038861,Pi4kb,0.5206563454249488,0.2703932582000481,0.4453432249766556,0.4513040047270345,-0.17793941241384925,0.708877887109134,0.26312583958536695,-0.843787372604343,0.877245542009835
ENSMUSG00000084846,A730011C13Rik,0.017953667083618924,-0.3102303067967709,0.8825759957758209,0.019765138893154798,0.26847375440582155,1,0.026312583958536695,1.429733540417943,1
ENSMUSG00000086288,Gm15265,0.019749033791980817,0.2360517257603254,0.8643742415114594,0.016470949077629,-0.018049004350342734,1,0,0.3772661205238075,1
ENSMUSG00000019338,Zfp687,0.1535038535649418,-0.8154417859814647,0.005432379156384773,0.2734177546886414,0.8130219866810688,0.0070858590099508395,0.23681325562683025,0.5121957006099154,1
ENSMUSG00000085956,4930481B07Rik,0.01705598372943798,-0.5505446361304811,0.6367673686142553,0.023059328708680597,0.5282330282067536,0.7388176975319536,0.026312583958536695,1.429733540417943,1
ENSMUSG00000005625,Psmd4,2.035945847282386,-0.12645947940673907,0.6657778416918617,2.4245237042269885,0.28305062049979046,0.24937374124802372,0.6315020150048807,-1.7246720432424119,0.18287147010792396
ENSMUSG00000028126,Pip5k1a,0.8563899198886227,0.08306702729839177,0.9301744937261627,0.8466067825901304,0.003999744326426191,1,0.4999390952121972,-0.7366248460041775,0.9383540181674477
ENSMUSG00000008958,Vps72,2.119430399221214,0.10664073863976764,0.8277992118450721,2.151105949538347,0.05573957861948253,0.9079907292386963,0.5262516791707339,-1.9810038214272754,0.10478408367184845
ENSMUSG00000005628,Tmod4,0.0026930500625428387,0.2974522704244702,1,0,-0.07944954901448575,1,0,3.184621042581412,1
ENSMUSG00000092607,Scnm1,0.5601544130089104,-0.029545194141289866,1,0.6226018751343761,0.18890986433391288,0.5653971171605094,0.15787550375122017,-1.6769090196272318,0.29868832087401914
ENSMUSG00000053769,Lysmd1,0.17415057071110357,0.44535096553678244,0.3003425781554575,0.131767592621032,-0.3512541644760119,0.44331553510316735,0.07893775187561008,-0.6918959039835886,1
ENSMUSG00000013707,Tnfaip8l2,0,-5.509902651633134,0.00005661507233981196,0.039530277786309596,4.620990169126606,0.00028103934274921195,0.026312583958536695,2.4841813244403195,0.7288889433834768
ENSMUSG00000038777,Sema6c,0.7881659849708708,1.9072466241255608,0.00000000003079116038469577,0.14494435188313518,-2.4109636927310465,0.000000000000034431109257853336,0.7104397668804907,0.1417891269932411,1
ENSMUSG00000038766,Gabpb2,0.23249998873286506,-1.1313910283794053,0.0000021821781237698716,0.5534238890083343,1.2661474517665088,0.00000016457431107274837,0.15787550375122017,-0.7494910217621318,0.9579072576195118
ENSMUSG00000097167,Gm16740,0.04219111764650447,-1.5099026516331349,0.00014964418416890736,0.13506178243655778,1.727905373043118,0.000010855491747846397,0,-1.2911123883849864,0.8826477970165212
ENSMUSG00000053192,Mllt11,8.782036253952196,2.9574712028074455,0.000000000000000000000000000000000008633666692857877,1.1760257641427103,-2.856112316554164,0.000000000000000000000000000001677002262375705,0.7630649347975641,-3.2164006643030176,0.007685883760583966
ENSMUSG00000046722,Cdc42se1,0.2271138886077794,-1.51476294272367,0.00000000004220272774077244,0.7148391899690985,1.6719264880758868,0.0000000000005930112491722237,0.13156291979268347,-1.1099997063102156,0.6922799784425155
ENSMUSG00000068860,Gm128,0.0026930500625428387,0.2974522704244702,1,0,-0.07944954901448575,1,0,3.184621042581412,1
ENSMUSG00000028115,Bnipl,0.006283783479266623,0.2974522704244693,0.8885637678792406,0.0032941898155257996,-0.07944954901448664,1,0,2.014696041139099,1
ENSMUSG00000015711,Prune1,0.33752894117203575,0.42960822899103546,0.20159652893989097,0.26682937505758975,-0.2955447318897242,0.45120824181698566,0.10525033583414678,-1.3326546506281702,0.5511684168024067
ENSMUSG00000038712,Mindy1,0.2468629223997602,-0.20873311691257013,0.5989383671127663,0.31294803247495095,0.3865718789831629,0.23701796895288899,0.05262516791707339,-1.7656918333182356,0.36904662094912605
ENSMUSG00000015702,Anxa9,0.0026930500625428387,-0.7025477295755307,1,0.0032941898155257996,0.9205504509855134,1,0,2.8626929476940486,1
ENSMUSG00000093424,6330562C20Rik,0.04757721777159015,-0.5326227281332185,0.4034924506263002,0.07247217594156759,0.6627526935178678,0.24885458527184387,0.026312583958536695,-0.063306470862174,1
ENSMUSG00000015714,Cers2,0.32316600750514063,-1.1896862773826702,0.00000011701629857094751,0.8235474538814499,1.3882682669405355,0.0000000008032171355180213,0.05262516791707339,-2.485445026516162,0.13586454538878157
ENSMUSG00000015697,Setdb1,0.8456177196384513,-0.1022045390310369,0.7794943509307872,0.9717859955801108,0.22612197087828378,0.4205002142301531,0.3946887593780504,-1.0891745566328535,0.588632517980011
ENSMUSG00000015522,Arnt,0.7271235168865664,0.16011047472143725,0.7004850864948345,0.6687205325517372,-0.10399173327727723,0.8929371923170737,0.4999390952121972,-0.479292799534567,1
ENSMUSG00000028111,Ctsk,0.0053861001250856775,-0.48015530823908303,1,0.006588379631051599,0.6981580296490666,0.87424936251525,0,2.014696041139099,1
ENSMUSG00000038642,Ctss,0.0017953667083618924,-6.8989449423790346,0.00000000000012554448873413205,0.31953641210600253,4.628369699492204,0.000000009360841593176036,0.31575100750244034,2.2412045709477786,0.33951753725095657
ENSMUSG00000028109,Hormad1,0,-2.7025477295755307,0.4100821748617046,0.0032941898155257996,2.9205504509855134,0.3709556195720966,0,4.184621042581412,1
ENSMUSG00000046519,Golph3l,0.38510615894362593,-0.13426397000100532,0.757720608037551,0.4513040047270345,0.2575854382630849,0.4220501081681081,0.18418808770975686,-0.9625838823608179,0.7890833474265675
ENSMUSG00000038619,Ensa,0.9120462878478414,0.19479909336211665,0.5856070873458081,0.8597835418522337,-0.05165109667091361,1,0.28943842354390364,-1.550088577644427,0.31276433529493575
ENSMUSG00000038612,Mcl1,0.9470559386608982,-0.7482660298813663,0.0003233658101398636,1.7656857411218285,0.9340462934697371,0.000007161693927871125,0.21050067166829356,-2.2820785765199254,0.08577036928019359
ENSMUSG00000015850,Adamtsl4,0.01705598372943798,0.619380365311831,0.6732434739793854,0.009882569446577399,-0.4013776439018484,0.8102625512514543,0,0.6610590865243982,1
ENSMUSG00000028108,Ecm1,0.01615830037525703,-2.914051834769243,0.00007178069827678426,0.1251792129899804,2.620990169126606,0.0004307363388640359,0.13156291979268347,1.936693529137826,0.4766514240368865
ENSMUSG00000028107,Tars2,0.2585328060041125,-0.3979867666582566,0.25529295606522884,0.34259574081468314,0.4011762918919348,0.2700347576768339,0.31575100750244034,0.26667525846389695,1
ENSMUSG00000028106,Rprd2,0.7567470675745377,0.1856614449669124,0.6169574087820253,0.7016624307069953,-0.08281640011288455,0.9512119009772853,0.36837617541951373,-0.9542480231927534,0.7288889433834768
ENSMUSG00000015748,Prpf3,0.3249613742135025,-0.3280050085247468,0.283919214265306,0.4381272454649313,0.4591626353828906,0.1074476266644863,0.15787550375122017,-0.96222034574786,0.768092977595311
ENSMUSG00000097189,Gm26594,0.004488416770904731,-0.11758522885437461,1,0.0032941898155257996,0.3355879502643573,1,0,2.3772661205238075,1
ENSMUSG00000054312,Mrps21,1.51798255191998,-0.3201085444547197,0.17319081164354408,2.108281481936512,0.513411966579191,0.0189278191319985,0.21050067166829356,-2.8328060291767727,0.024388581235034793
ENSMUSG00000080727,C920021L13Rik,0.09694980225154219,-0.21976562366085295,0.7265972187870057,0.1251792129899804,0.43776834507083606,0.3662572486537658,0,-2.015051302254953,0.49742807051397653
ENSMUSG00000038550,Ciart,0.01705598372943798,-1.2875102302966877,0.07324155302668174,0.04282446760183539,1.3355879502643582,0.05652356867926936,0.026312583958536695,1.1402269232229578,1
ENSMUSG00000038543,BC028528,0.0008976833541809462,-7.724915542603985,0.0000000000006509898748980351,0.4051853473096733,5.874746761372389,0.00000000040849064660913816,0.15787550375122017,1.026191679976928,0.696107149110952
ENSMUSG00000015750,Aph1a,0.5377123291543868,-0.6635535979596672,0.0034409240284395187,0.9157847687161722,0.78492849912392,0.0005497065399278419,0.34206359146097703,-0.7861011648963429,0.8921433900548471
ENSMUSG00000038526,Car14,0.008079150187628515,-3.9953294788033773,0.00000010403747590754647,0.15153273151418678,3.890176801941995,0.0000001923170017305422,0.05262516791707339,0.9622286212449636,0.8982039457997112
ENSMUSG00000015749,Anp32e,1.1301833429138113,-1.8106074754329842,0.0000000000000000000006923774964800486,4.4208027324356225,1.9955125086667365,0.0000000000000000000000002169648891039785,0.3946887593780504,-2.1607842041363843,0.09821678226850439
ENSMUSG00000015745,Plekho1,1.3115153804583624,-0.27893255328738237,0.2639116366335083,1.7063903244423642,0.4009823682353634,0.08742566154185537,0.6841271829219541,-1.0117761702220922,0.6337511178255468
ENSMUSG00000015747,Vps45,0.6283783479266624,0.4019947502040149,0.18813476530211287,0.4908342825133441,-0.33041112254770477,0.33896025020125553,0.34206359146097703,-0.7393430663860486,0.9682290327015489
ENSMUSG00000038495,Otud7b,0.41832044304832094,-0.5699786100917074,0.021283108450502974,0.6720147223672631,0.70824684727265,0.003760686988888227,0.21050067166829356,-1.03562291217646,0.6961424216317601
ENSMUSG00000045934,Mtmr11,0.01885135043779987,-1.7666780669952469,0.0009410197677973187,0.07247217594156759,1.9846807884052304,0.0001744977992640587,0,-0.2748105760558861,1
ENSMUSG00000097204,Gm17690,0.04757721777159015,0.46737727186678146,0.545292787894616,0.036236087970783794,-0.2493745504567979,0.8684457411435718,0,-0.8377467704470432,1
ENSMUSG00000068856,Sf3b4,0.9416698385358125,-0.34233114996379493,0.1587583173358329,1.3209701160258456,0.5258424807817597,0.021414891724049343,0.18418808770975686,-2.3182107614853336,0.07814264981970628
ENSMUSG00000038486,Sv2a,0.717248999990576,2.6193803653118315,0.00000000000000000041910524585983575,0.07906055557261919,-3.106249608358201,0.00000000000000000000364494204165034,0.3946887593780504,-0.5018794846018073,1
